id,name,email,age,year_of_study,shirt_size,university,dietary_restrictions,programming_skills,experience_level,hackathons_done,interests,preferred_role,interest_in_challenges,preferred_languages,friend_registration,preferred_team_size,availability,Tryhard,Learner,Rookie,Portfolio,Experience
41bad59d-750a-4521-9d6e-d01c558e804b,Sofía Delgado,sofa_delgado@gmail.com,19,2nd year,M,Universidad Complutense de Madrid,Vegetarian,"{'IoT': 6, 'React': 6, 'Machine Learning': 6, 'Blockchain': 4}",Intermediate,3,"['Quantum', 'Education', 'Health', 'Enterprise']",Development,"['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']",['Spanish'],['a887d6e4-99b9-42ec-98cb-71e250a17da3'],2,"{'Saturday morning': True, 'Saturday afternoon': False, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
81c20560-4483-428c-9fb9-b4c10f2101b8,María Isabella Gutiérrez,mara_isabella_gutirrez@gmail.com,20,2nd year,S,Universidad de Valencia,None,"{'SQL': 7, 'html': 6, 'UI/UX': 3, 'iot': 4, 'go': 4, 'data analyss': 3, 'tensorflow': 2}",Intermediate,1,"['Databases', 'Blockchain', 'Communication', 'Machine Learning/AI']",Development,"['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']",['Spanish'],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': False}",0,0,0,0,0
0d22c053-88cd-4c2f-9593-d62f9cae0155,Lena Katharina Wunderling,lena_katharina_wunderling@gmail.com,22,4th year,M,Technical University of Munich,None,"{'Flutter': 4, 'Computer Vision': 3, 'TypeScript': 5, 'Rust': 3, 'PostgreSQL': 4, 'Android Development': 3}",Intermediate,2,"['Web', 'Blockchain', 'Databases']",Analysis,"['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']",['German'],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': False, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
779230dc-343a-42ab-9bfe-d7a46ac8d10f,Aurora Santos,aurora_santos@gmail.com,18,2nd year,M,Universidad de Valencia,None,"{'SQL': 4, 'React Native': 2, 'pytorch': 6, 'python': 2}",Intermediate,3,"['Social Good', 'Lifehacks', 'Web', 'Communication']",Analysis,"['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']","['English', 'Spanish']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
b3e135f8-bffa-4c09-bbba-71282459edf4,Eleanor Silva Alves,eleanor_silva_alves@gmail.com,22,4th year,S,University of Porto,None,"{'Android Development': 6, 'Machine Learning': 2, 'Python': 4, 'Data Visualization': 3, 'Data Analysis': 7}",Intermediate,1,"['Voice skills', 'IoT', 'Enterprise', 'Machine Learning/AI', 'DevOps']",Development,"['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']","['English', 'Portuguese']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': False, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
c383d1cd-b47a-4683-8912-d3557ea5a386,Sofia Valls,sofia_valls@outlook.com,21,3rd year,L,Universitat de Lleida (UDL),None,"{'AWS/Azure/GCP': 4, 'React Native': 4, 'Figma': 7, 'Data Visualization': 2, 'Android Development': 4, 'PostgreSQL': 5, 'SQL': 2, 'iOS Development': 5, 'Docker': 5}",Intermediate,1,"['Quantum', 'Education', 'Communication', 'Lifehacks', 'AR/VR']",Analysis,"['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']","['English', 'Catalan']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
99ddd2e0-bd26-4ec1-b426-d3312dff54b2,Emily Rachel Flynn,emily_rachel_flynn@gmail.com,18,2nd year,S,Universitat Politècnica de Catalunya (UPC),Vegan,"{'Rust': 2, 'Java': 6, 'PyTorch': 5, 'Android Development': 7, 'IoT': 4, 'PostgreSQL': 2}",Intermediate,2,"['AR/VR', 'Fintech', 'Quantum', 'Health']",Design,"['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']",['English'],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': False, 'Sunday afternoon': True}",0,0,0,0,0
82a02639-1fed-4e24-883d-f084cbf89e6a,Ava Elizabeth Waters,ava_elizabeth_waters@gmail.com,21,3rd year,M,Universitat Ramon Llull (URL),Gluten-free,"{'Blockchain': 3, 'Docker': 5, 'IoT': 4, 'UI/UX Design': 4, 'Java': 6, 'Agile Methodology': 6, 'PyTorch': 3, 'Python': 3, 'PostgreSQL': 4, 'Natural Language Processing': 4, 'React': 4, 'AWS/Azure/GCP': 7, 'iOS Development': 3}",Advanced,5,"['DevOps', 'Education', 'Enterprise']",Analysis,"['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']",['English'],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
2dfbf41b-3109-4edc-b8d4-e1fe0cbe14a2,Ana Sofia Moreno,ana_sofia_moreno@gmail.com,20,2nd year,S,Universidad de Salamanca,None,"{'Docker': 4, 'MongoDB': 2, 'Natural Language Processing': 4, 'AWS/Azure/GCP': 3, 'Agile Methodology': 6, 'TypeScript': 4, 'Flutter': 7}",Intermediate,4,"['Fintech', 'IoT', 'Databases', 'Blockchain']",Don't know,"['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']","['English', 'Spanish']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
67c963d6-cb54-4225-90be-a3e7f4c98c98,Mercè Ellis,merc_ellis@gmail.com,21,3rd year,L,Universitat Autònoma de Barcelona (UAB),None,"{'Data Analysis': 6, 'Go': 4, 'Git': 6, 'Natural Language Processing': 3, 'Python': 3, 'MongoDB': 7, 'Flask': 3, 'Android Development': 2}",Intermediate,4,"['Machine Learning/AI', 'Lifehacks', 'Cybersecurity', 'Enterprise', 'AR/VR']",Development,"['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']","['English', 'Catalan']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': False, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
ae3014a2-00e1-4b9b-8516-2618977fd8d9,Maria Elena Carson,maria_elena_carson@gmail.com,21,3rd year,M,Universidad de Granada,None,"{'UI/UX Design': 4, 'iOS Development': 3, 'React': 2, 'SQL': 7, 'PostgreSQL': 6, 'AWS/Azure/GCP': 3}",Intermediate,2,"['Lifehacks', 'Design', 'Mobile', 'Web', 'DevOps', 'Music/Art', 'Communication']",Development,"['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']","['English', 'Spanish']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
04aa2fdc-ea89-4cfb-8aff-4b3f6721c468,Sophie Léa Dumont,sophie_la_dumont@outlook.com,19,1st year,S,École Polytechnique,None,"{'React': 1, 'Java': 2, 'Figma': 3}",Beginner,0,"['Quantum', 'Education', 'Communication', 'Social Good', 'AR/VR']",Development,"['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']",['French'],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
ee2da4f4-138a-44c4-97f2-be4b49ab5a2a,Sofía Rachel Morales,sofa_rachel_morales@gmail.com,21,3rd year,L,Universidad de Granada,None,"{'Blockchain': 7, 'go': 4, 'python': 3, 'c++': 6, 'javascript': 7, 'java': 2, 'iot': 2, 'postgres': 3, 'tensorflow': 4}",Intermediate,1,"['Lifehacks', 'Quantum', 'Blockchain', 'Enterprise', 'Gaming', 'Social Good', 'IoT', 'DevOps']",Analysis,"['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']","['English', 'Spanish']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': False, 'Sunday afternoon': True}",0,0,0,0,0
075e6dc7-f35e-4895-b94e-743e90fb1dbf,Sofía Emily Rodriguez,sofa_emily_rodriguez@yahoo.com,20,2nd year,S,Universidad Complutense de Madrid,None,"{'HTML/CSS': 4, 'Python': 5, 'Data Visualization': 4, 'React Native': 7, 'iOS Development': 2, 'Flutter': 3}",Intermediate,4,"['Fintech', 'DevOps', 'Voice skills', 'Music/Art']",Development,"['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']","['English', 'Spanish']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
8ea08727-27ff-49d6-811e-582761276625,Lena Isabel Kramer,lena_isabel_kramer@gmail.com,20,3rd year,L,Universidad de Sevilla,None,"{'Java': 3, 'React Native': 3, 'Computer Vision': 7, 'Flutter': 6}",Intermediate,5,"['Databases', 'Voice skills', 'Quantum', 'IoT', 'Health', 'Design', 'Blockchain', 'E-commerce/Retail', 'Web']",Design,"['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']","['English', 'Spanish', 'German']",[],4,"{'Saturday morning': False, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
93a7f8b1-a901-40e9-89b3-4a0e6b3355cf,Alessia Lane,alessia_lane@gmail.com,22,4th year,M,Politecnico di Milano,None,"{'UI/UX Design': 6, 'PostgreSQL': 9, 'IoT': 8, 'Android Development': 4, 'Go': 9, 'PyTorch': 8, 'iOS Development': 6, 'Java': 6, 'MongoDB': 9, 'Machine Learning': 6, 'Rust': 5, 'JavaScript': 8}",Advanced,8,"['Lifehacks', 'Gaming', 'Fintech', 'Web', 'Communication', 'Social Good', 'Voice skills', 'Robotic Process Automation']",Development,"['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']","['English', 'Italian']","['54b717da-af5a-4222-9a2f-eb868008193a', '2c76459d-de2a-4e61-b420-9520260fdf41']",2,"{'Saturday morning': False, 'Saturday afternoon': True, 'Saturday night': False, 'Sunday morning': False, 'Sunday afternoon': True}",0,0,0,0,0
885f42a8-0f2a-4bf0-bb67-a8026adc0f11,Alejandro Santiago,alejandro_santiago@outlook.com,18,2nd year,L,Universidad de Sevilla,None,"{'TypeScript': 3, 'iOS Development': 4, 'Flutter': 4}",Beginner,2,"['Blockchain', 'Music/Art', 'Mobile', 'Quantum', 'Social Good', 'E-commerce/Retail', 'Cybersecurity', 'Robotic Process Automation', 'Communication']",Don't know,"['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']","['English', 'Spanish']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
69f82734-1818-4fc9-a4a9-551624fdf1e4,Sofía Elizabeth Rodriguez,sofa_elizabeth_rodriguez@gmail.com,18,2nd year,L,Universidad de Sevilla,Vegetarian,"{'Natural Language Processing': 4, 'Python': 3, 'Machine Learning': 6, 'MongoDB': 4, 'Figma': 6, 'Blockchain': 4}",Intermediate,2,"['E-commerce/Retail', 'Quantum', 'Mobile']",Don't know,"['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']","['English', 'Spanish']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
686f9ecc-54a9-4dfb-8c54-1a6c40bff85b,Ada Fontanès-Pierre,ada_fontans-pierre@yahoo.com,20,2nd year,M,Universitat Internacional de Catalunya (UIC),None,"{'C++': 2, 'Flutter': 7, 'Blockchain': 2, 'Android Development': 6, 'iOS Development': 4, 'Rust': 7, 'Data Analysis': 6, 'HTML/CSS': 2, 'Java': 3}",Intermediate,5,"['Mobile', 'Social Good', 'Robotic Process Automation', 'E-commerce/Retail', 'Blockchain', 'Design']",Don't know,"['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']","['English', 'Catalan', 'French']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
66f24770-7d4b-4f31-ab33-dd3cb5c54e43,Alba Elisabet Foxglove,alba_elisabet_foxglove@gmail.com,21,3rd year,M,Universitat Internacional de Catalunya (UIC),None,"{'Python': 6, 'Android Development': 5, 'React Native': 2, 'Machine Learning': 3, 'C++': 3, 'MongoDB': 2, 'AWS/Azure/GCP': 6}",Intermediate,5,"['AR/VR', 'Music/Art', 'Blockchain']",Design,"['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']","['English', 'Catalan', 'Spanish']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
b2d6a97e-dc9b-4c20-8b15-70133968457b,Liam Thompson,liam_thompson@gmail.com,20,3rd year,L,Universitat de Barcelona (UB),None,"{'TensorFlow': 7, 'React': 4, 'Java': 8, 'C++': 5, 'Go': 6, 'Computer Vision': 3, 'Blockchain': 8, 'Docker': 4, 'Natural Language Processing': 7, 'JavaScript': 5}",Advanced,5,"['Fintech', 'Social Good', 'Design', 'Databases', 'DevOps', 'Enterprise']",Design,"['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']",['English'],[],3,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
c11638c4-3605-44d1-ad20-412e399402e6,Akseli Helvétès,akseli_helvts@gmail.com,18,2nd year,L,Universitat Internacional de Catalunya (UIC),None,"{'JavaScript': 3, 'iOS Development': 2, 'Python': 7, 'Blockchain': 7}",Intermediate,1,"['Design', 'Social Good', 'Productivity', 'DevOps', 'Health', 'Machine Learning/AI', 'Fintech', 'Voice skills']",Design,"['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']",[],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
eba5f859-e831-4261-9fdf-8a8a8f7b09ff,Aurélie Elena Windsor,aurlie_elena_windsor@gmail.com,24,PhD,S,CentraleSupélec,None,"{'JavaScript': 8, 'MongoDB': 7, 'PyTorch': 3, 'IoT': 5, 'PostgreSQL': 6, 'Flutter': 4, 'iOS Development': 7, 'Agile Methodology': 7}",Advanced,9,"['Music/Art', 'Quantum', 'Social Good', 'AR/VR', 'Health']",Analysis,"['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']","['English', 'French', 'Portuguese']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
e8d6de53-9d28-4a5b-bab4-f5d3e74b6294,Laura Ferrera,laura_ferrera@gmail.com,19,2nd year,M,Universitat de Lleida (UDL),Vegan,"{'Blockchain': 3, 'Agile Methodology': 3, 'Git': 4, 'React': 4, 'Go': 6, 'AWS/Azure/GCP': 5, 'React Native': 4, 'Android Development': 4, 'JavaScript': 5}",Intermediate,1,"['AR/VR', 'Health', 'Mobile', 'E-commerce/Retail']",Don't know,"['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']","['English', 'Catalan', 'Spanish']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
d9ba7237-0690-44cc-b42e-031e4a6c9690,Aurélien Émile Sousa,aurlien_mile_sousa@gmail.com,19,2nd year,S,CentraleSupélec,None,"{'SQL': 6, 'IoT': 4, 'Flutter': 4, 'Natural Language Processing ': 3}",Intermediate,1,"['Voice skills', 'Cybersecurity', 'Design', 'IoT', 'Productivity']",Analysis,"['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']","['English', 'French', 'Portuguese']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': False, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
2b9c74b6-111a-4ffa-a792-4ee755fb1db5,Sophia Laurentina Rodrigues,sophia_laurentina_rodrigues@gmail.com,20,3rd year,L,CentraleSupélec,None,"{'Flutter': 2, 'PostgreSQL': 4, 'iOS Development': 3, 'Java': 5}",Intermediate,4,"['Lifehacks', 'Social Good', 'Enterprise']",Design,"['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']","['English', 'French', 'Portuguese']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
233b605f-b99e-41e4-af30-ab9e96d9ccd3,Luna Silva Monteiro,luna_silva_monteiro@gmail.com,20,3rd year,M,University of Lisbon,None,"{'AWS/Azure/GCP': 2, 'Flask': 7, 'Natural Language Processing': 4, 'React Native': 7, 'iOS Development': 2}",Intermediate,3,"['Blockchain', 'Cybersecurity', 'Design', 'E-commerce/Retail']",Don't know,"['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']","['English', 'Portuguese']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
7fd2a9a3-63e0-4757-9974-48fbfa640fdc,Aurora Winston.,aurora_winston.@gmail.com,19,2nd year,S,Universitat Internacional de Catalunya (UIC),None,"{'UI/UX Design': 7, 'TypeScript': 3, 'React': 3, 'HTML/CSS': 3, 'Blockchain': 5, 'Data Analysis': 2, 'Agile Methodology': 7, 'Android Development': 6, 'Figma': 7}",Intermediate,3,"['Machine Learning/AI', 'Mobile', 'Gaming', 'Music/Art', 'Web']",Development,"['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']",['English'],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
8eae2926-bc28-4dcb-99da-fa5a98281521,Rafaelo Zanetti,rafaelo_zanetti@gmail.com,22,4th year,S,Universitat Politècnica de Catalunya (UPC),None,"{'AWS/Azure/GCP': 4, 'React Native': 7, 'TensorFlow': 6, 'Python': 9, 'IoT': 8, 'Agile Methodology': 8, 'Go': 4, 'Data Visualization': 9, 'Machine Learning': 7}",Advanced,4,"['Social Good', 'Music/Art', 'Quantum', 'Gaming']",Don't care,"['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']",[],[],4,"{'Saturday morning': False, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
76091201-0871-4ae8-b7f3-a7577c2dfc4b,Sofía Isabel López Flores,sofa_isabel_lpez_flores@gmail.com,21,4th year,M,Universidad de Granada,None,"{'IoT': 6, 'Flask': 3, 'Natural Language Processing': 3, 'Android Development': 7, 'Agile Methodology': 5, 'iOS Development': 2, 'Flutter': 6, 'MongoDB': 2}",Intermediate,1,"['Communication', 'Music/Art', 'Education', 'AR/VR', 'Enterprise', 'E-commerce/Retail', 'Design', 'Health', 'Web']",Analysis,"['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']",['Spanish'],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
5470a70e-154c-439b-81f8-4f72423b94d5,Maria Sofia Rodriguez,maria_sofia_rodriguez@gmail.com,21,3rd year,L,Universitat Internacional de Catalunya (UIC),Vegetarian,"{'Go': 7, 'Blockchain': 4, 'C++': 2, 'AWS/Azure/GCP': 4, 'Rust': 3, 'TypeScript': 3}",Intermediate,1,"['Gaming', 'Music/Art', 'Cybersecurity', 'Machine Learning/AI', 'Fintech']",Development,"['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']",[],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
e4c36660-bbdc-47d6-9081-d35763374b69,Katarina Elena Fuchs,katarina_elena_fuchs@outlook.com,21,4th year,M,Universidad de Salamanca,None,"{'Android Development': 5, 'TensorFlow': 4, 'Flutter': 7}",Intermediate,1,"['Design', 'Quantum', 'Communication', 'Blockchain', 'Databases', 'Social Good', 'Music/Art', 'Voice skills']",Don't know,"['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']","['English', 'Spanish', 'German']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
fca31fa8-d42e-4462-baa4-a812084c2ea7,Leticia Alexandra Silva,leticia_alexandra_silva@gmail.com,21,3rd year,M,Universidad Complutense de Madrid,Other,"{'AWS/Azure/GCP': 7, 'Android Development': 2, 'Computer Vision': 7, 'Figma': 4, 'Flutter': 7}",Intermediate,5,"['Social Good', 'Robotic Process Automation', 'Cybersecurity', 'Web', 'Music/Art', 'Communication', 'Blockchain', 'Mobile']",Design,"['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']","['English', 'Spanish', 'Portuguese']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
794b87c8-3238-4a22-ae1f-3146ea28a823,Aleixia Fontdevila i Ribas,aleixia_fontdevila_i_ribas@yahoo.com,21,4th year,M,Universitat Politècnica de Catalunya (UPC),None,"{'Flutter': 4, 'Rust': 5, 'Android Development': 7, 'PyTorch': 6, 'React Native': 3, 'IoT': 8, 'HTML/CSS': 6, 'Computer Vision': 4, 'Data Analysis': 6}",Advanced,8,"['Social Good', 'IoT', 'Health', 'Gaming', 'AR/VR']",Visualization,"['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']",['Catalan'],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
cbbd8e4f-11b4-4465-8772-9855c1f87164,River Paige Winchester,river_paige_winchester@gmail.com,23,Masters,S,Universitat Pompeu Fabra (UPF),None,"{'AWS/Azure/GCP': 4, 'Rust': 5, 'Android Development': 5, 'Figma': 7, 'Agile Methodology': 4, 'UI/UX Design': 7, 'Flask': 6, 'Data Visualization': 5, 'TypeScript': 3, 'TensorFlow': 5, 'IoT': 6}",Advanced,9,"['E-commerce/Retail', 'Enterprise', 'Robotic Process Automation', 'Education', 'Communication']",Design,"['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']",['English'],"['57853d67-cc16-4168-8a06-6ac01544d9d0', 'fcee953a-30c6-475a-b65c-ec49223281e9']",3,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': False, 'Sunday afternoon': True}",0,0,0,0,0
fe2dee61-ad71-446a-a4d9-0f63b8e50273,Aida Santiago,aida_santiago@outlook.com,20,3rd year,S,Universidad Complutense de Madrid,None,"{'AWS/Azure/GCP': 3, 'Python': 2, 'Figma': 3, 'Docker': 5, 'Computer Vision': 3, 'Rust': 5, 'Flutter': 7, 'iOS Development': 6, 'React Native': 5}",Intermediate,5,"['Mobile', 'Productivity', 'Health', 'Music/Art', 'Social Good', 'Cybersecurity', 'Blockchain', 'Design', 'Education']",Don't know,"['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']","['English', 'Spanish']",[],4,"{'Saturday morning': False, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
bdd90e94-25e6-4d2e-b044-26e57c64a879,Aida Martín,aida_martn@yahoo.com,21,3rd year,S,Universitat Internacional de Catalunya (UIC),None,"{'React Native': 2, 'Flutter': 3, 'TensorFlow': 2, 'Java': 2}",Intermediate,5,"['Web', 'Education', 'Robotic Process Automation', 'Design', 'Social Good', 'Gaming', 'Mobile', 'IoT']",Don't know,"['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']","['English', 'Catalan']",[],3,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': False}",0,0,0,0,0
74425515-a7ef-4ca9-a8e4-ab0c0c086ace,Paloma García Sánchez,paloma_garca_snchez@gmail.com,22,4th year,M,Universidad Complutense de Madrid,Vegetarian,"{'IoT': 3, 'Flutter': 4, 'MongoDB': 7, 'PostgreSQL': 6}",Intermediate,2,"['Machine Learning/AI', 'Mobile', 'Education', 'Music/Art', 'Quantum', 'Productivity']",Development,"['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']",['Spanish'],['d9c40299-abd9-4b2f-bdcc-5e45f0e19ffc'],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
402716d9-a417-4cc1-9602-030eb54babda,Sofia Riviera,sofia_riviera@yahoo.com,21,3rd year,M,Universitat de Barcelona (UB),None,"{'Data Visualization': 5, 'Android Development': 6, 'Flutter': 9, 'Data Analysis': 7, 'iOS Development': 7, 'React': 8, 'Go': 9, 'Blockchain': 5, 'UI/UX Design': 5, 'C++': 4, 'TensorFlow': 7, 'IoT': 6}",Advanced,9,"['Education', 'Music/Art', 'Enterprise', 'DevOps', 'AR/VR', 'Productivity', 'Web', 'Fintech']",Development,"['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']","['English', 'Catalan', 'Spanish', 'French']","['5cc1d70c-9f2a-4f94-90fa-f5882281238c', '1fc7a0a9-12fd-4a4b-9382-3babb7b4023a', 'c33e3761-8632-4609-82a6-5d954f5f1e5a']",4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': False, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
6f91d584-9601-470a-8f98-8255a367761e,Emily Windsor,emily_windsor@gmail.com,20,2nd year,M,Universitat Internacional de Catalunya (UIC),None,"{'JavaScript': 4, 'Agile Methodology': 3, 'iOS Development': 3, 'PostgreSQL': 7, 'Go': 3, 'C++': 6, 'Natural Language Processing': 3}",Intermediate,1,"['Databases', 'Music/Art', 'Quantum', 'Social Good', 'Voice skills', 'Health', 'Mobile', 'E-commerce/Retail', 'Gaming']",Analysis,"['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']",['English'],[],4,"{'Saturday morning': True, 'Saturday afternoon': False, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
c28a12f3-4d4a-46fd-b777-3167984fce66,Aurèlia Sofia Wellesley,aurlia_sofia_wellesley@outlook.com,21,3rd year,M,Universitat de Barcelona (UB),None,"{'iOS Development': 6, 'Computer Vision': 4, 'Data Analysis': 2, 'React': 4, 'AWS/Azure/GCP': 3, 'TensorFlow': 3, 'Figma': 2, 'UI/UX Design': 7, 'HTML/CSS': 3}",Intermediate,1,"['E-commerce/Retail', 'Gaming', 'Productivity', 'AR/VR', 'Design']",Visualization,"['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']","['English', 'Catalan', 'Spanish', 'French']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0,0,0,0,0
